model_name,task_id,step,loss,accuracy,emotion,emotion_entropy,surprise,uncertainty
resnet18,2,82,2.4156334400177,0.0,anxious,0.0,-0.7605104420490819,0.6766384840011597
resnet18,2,83,2.615858554840088,0.0,anxious,0.0,0.7878402522749373,0.7450993061065674
resnet18,2,84,2.3668298721313477,0.0,anxious,0.0,-1.1364457709072946,0.7063931822776794
resnet18,2,85,2.6604318618774414,0.0,anxious,0.0,1.1313831718123162,0.7146716117858887
resnet18,2,86,2.416975975036621,0.0,anxious,0.0,-0.7513263852002523,0.733257532119751
resnet18,2,87,2.594726800918579,0.0,anxious,0.0,0.6262316126093543,0.7070959210395813
resnet18,2,88,2.4526939392089844,0.0,anxious,0.0,-0.4784473743548993,0.7351822853088379
resnet18,2,89,2.603153705596924,0.0,anxious,0.0,0.6942854054627569,0.7159777283668518
resnet18,2,90,2.5243496894836426,0.0,anxious,0.0,0.07535152481836781,0.7190834283828735
resnet18,2,91,2.656312942504883,0.0,anxious,0.0,1.1039670907336205,0.7428527474403381
resnet18,2,92,2.500023126602173,0.0,anxious,0.0,-0.12692281603832015,0.759611189365387
resnet18,2,93,2.542383909225464,0.0,anxious,0.0,0.2074382804413592,0.7071719169616699
resnet18,2,94,2.5715084075927734,0.0,anxious,0.0,0.4365663623897165,0.7669239044189453
resnet18,2,95,2.4782629013061523,0.0,anxious,0.0,-0.3067326956905021,0.7280603647232056
resnet18,2,96,2.4307050704956055,0.0,anxious,0.0,-0.6833806259674398,0.694313108921051
resnet18,2,97,2.3806207180023193,0.0,anxious,0.0,-1.0747322569692308,0.7174004912376404
resnet18,2,98,2.4280638694763184,0.0,anxious,0.0,-0.6881182601796648,0.7420398592948914
resnet18,2,99,2.579698085784912,0.0,anxious,0.0,0.53102532061299,0.7487647533416748
resnet18,2,100,2.4609317779541016,0.0,anxious,0.0,-0.42746491429155997,0.7422611713409424
resnet18,2,101,2.4228806495666504,0.0,anxious,0.0,-0.7309832274929232,0.7104445695877075
resnet18,2,102,2.5754969120025635,0.0,anxious,0.0,0.5087356403447204,0.715178906917572
resnet18,2,103,2.6454803943634033,0.0,anxious,0.0,1.069245201554322,0.7278902530670166
resnet18,2,104,2.404404878616333,0.0,anxious,0.0,-0.8919618999964052,0.756092369556427
resnet18,2,105,2.516927719116211,0.0,anxious,0.0,0.02801738649748348,0.7072979211807251
resnet18,2,106,2.64433217048645,0.0,anxious,0.0,1.0636153949545712,0.7195772528648376
resnet18,2,107,2.2985589504241943,0.0,anxious,0.0,-1.7403141253702032,0.7201403975486755
resnet18,2,108,2.3895301818847656,0.0,anxious,0.0,-0.9909525528234568,0.7012048959732056
resnet18,2,109,2.6745777130126953,0.0,anxious,0.0,1.3082265184796074,0.707841157913208
resnet18,2,110,2.482914924621582,0.0,anxious,0.0,-0.2429068585841213,0.7487398982048035
resnet18,2,111,2.329291820526123,0.0,anxious,0.0,-1.4695092545741988,0.7058519124984741
resnet18,2,112,2.5200812816619873,0.0,anxious,0.0,0.07368082088996286,0.7359558343887329
resnet18,2,113,2.5151584148406982,0.0,anxious,0.0,0.03348441714467896,0.7332574129104614
resnet18,2,114,2.2561228275299072,0.0,anxious,0.0,-2.029725939405553,0.7598789930343628
resnet18,2,115,2.600111961364746,0.0,anxious,0.0,0.7310032359101005,0.7283162474632263
resnet18,2,116,2.442920684814453,0.0,anxious,0.0,-0.532663924612418,0.7257928848266602
resnet18,2,117,2.3185548782348633,0.0,anxious,0.0,-1.5134415072654024,0.7275583148002625
resnet18,2,118,2.5849609375,0.0,anxious,0.0,0.623345871598146,0.7502800226211548
resnet18,2,119,2.289093255996704,0.0,anxious,0.0,-1.7267568746228552,0.7527350187301636
resnet18,2,120,2.441707134246826,0.0,anxious,0.0,-0.5055714009833684,0.6996233463287354
resnet18,2,121,2.450495958328247,0.0,anxious,0.0,-0.4325793397863249,0.6865166425704956
resnet18,2,122,2.4028005599975586,0.0,anxious,0.0,-0.8094663353233592,0.7058351635932922
resnet18,2,123,2.4870212078094482,0.0,anxious,0.0,-0.13018238843693672,0.7291843295097351
resnet18,2,124,2.3004090785980225,0.0,anxious,0.0,-1.6117005034545835,0.730095386505127
resnet18,2,125,2.4313292503356934,0.0,anxious,0.0,-0.5564894225328619,0.7513825297355652
resnet18,2,126,2.254034996032715,0.0,anxious,0.0,-1.9380500903709035,0.7518059015274048
resnet18,2,127,2.4976446628570557,0.0,anxious,0.0,-0.002100751148679247,0.7557057738304138
resnet18,2,128,2.4723803997039795,0.0,anxious,0.0,-0.2028207588065413,0.7048975825309753
resnet18,2,129,2.990537405014038,0.0,anxious,0.0,3.662369871237209,0.7525849342346191
resnet18,2,130,2.3256149291992188,0.0,anxious,0.0,-1.310176590914406,0.7536717057228088
resnet18,2,131,2.390439987182617,0.0,anxious,0.0,-0.818501185545589,0.7436946034431458
resnet18,2,132,2.4439053535461426,0.0,anxious,0.0,-0.4155496521516337,0.7167043685913086
resnet18,2,133,2.546067237854004,0.0,anxious,0.0,0.3509276516359579,0.7488250732421875
resnet18,2,134,2.2334933280944824,0.0,anxious,0.0,-1.9616958385692393,0.7382985949516296
resnet18,2,135,2.320695638656616,0.0,anxious,0.0,-1.2948358778284663,0.724359929561615
resnet18,2,136,2.436734199523926,0.0,anxious,0.0,-0.43122093370837006,0.7295461893081665
resnet18,2,137,2.226573944091797,0.0,anxious,0.0,-1.9489537642979518,0.7404800057411194
resnet18,2,138,2.4500317573547363,0.0,anxious,0.0,-0.3060441033947607,0.7399811148643494
resnet18,2,139,2.3031370639801025,0.0,anxious,0.0,-1.3698609714489924,0.7343290448188782
resnet18,2,140,2.198153257369995,0.0,anxious,0.0,-2.083533150367541,0.7096995711326599
resnet18,2,141,2.3305444717407227,0.0,anxious,0.0,-1.1149594369649902,0.7461485266685486
resnet18,2,142,2.2748608589172363,0.0,anxious,0.0,-1.492035115143226,0.7398291230201721
resnet18,2,143,2.200413942337036,0.0,anxious,0.0,-1.9757008601764479,0.7431570291519165
resnet18,2,144,2.1919798851013184,0.0,anxious,0.0,-1.9847641807724594,0.7205182909965515
resnet18,2,145,2.1649436950683594,0.0,anxious,0.0,-2.113099906616964,0.7385647892951965
resnet18,2,146,2.2566006183624268,0.0,anxious,0.0,-1.463472465905262,0.7006309032440186
resnet18,2,147,2.3171958923339844,0.0,anxious,0.0,-1.0408918974665278,0.7279648184776306
resnet18,2,148,2.7066235542297363,0.0,anxious,0.0,1.5754120494560622,0.697577714920044
resnet18,2,149,2.319941520690918,0.0,anxious,0.0,-1.0199694811020326,0.7209156155586243
resnet18,2,150,2.330836296081543,0.0,anxious,0.0,-0.9376691160537655,0.7169387340545654
resnet18,2,151,2.2455713748931885,0.0,anxious,0.0,-1.488172962108535,0.7103490233421326
resnet18,2,152,2.5944747924804688,0.0,anxious,0.0,0.8423434459144615,0.7146930694580078
resnet18,2,153,2.516420841217041,0.0,anxious,0.0,0.3168309297692833,0.787177324295044
resnet18,2,154,2.270425796508789,0.0,anxious,0.0,-1.322871498845523,0.6964626908302307
resnet18,2,155,2.344470500946045,0.0,anxious,0.0,-0.8187626790748187,0.7569390535354614
resnet18,2,156,2.369335174560547,0.0,anxious,0.0,-0.6468945141767578,0.6724252700805664
resnet18,3,0,2.7412593364715576,0.0,anxious,0.0,1.8217387256843875,0.7727829217910767
resnet18,3,1,2.426128387451172,0.0,anxious,0.0,-0.27756042467054987,0.6979970335960388
resnet18,3,2,2.308295249938965,0.0,anxious,0.0,-1.0554667230787484,0.7230103015899658
resnet18,3,3,2.6376304626464844,0.0,anxious,0.0,1.135812879169454,0.6553291082382202
resnet18,3,4,2.6900999546051025,0.0,anxious,0.0,1.4631390688407837,0.7313133478164673
resnet18,3,5,2.49792218208313,0.0,anxious,0.0,0.18512199627617026,0.7552782297134399
resnet18,3,6,2.698570966720581,0.0,anxious,0.0,1.500139347444087,0.693723738193512
resnet18,3,7,2.403635025024414,0.0,anxious,0.0,-0.45405844700223585,0.6799947619438171
resnet18,3,8,2.398792028427124,0.0,anxious,0.0,-0.4833180196407365,0.7807483673095703
resnet18,3,9,2.679877996444702,0.0,anxious,0.0,1.3762173315343036,0.7443938851356506
resnet18,3,10,2.3048558235168457,0.0,anxious,0.0,-1.107906682393747,0.720912754535675
resnet18,3,11,2.6385140419006348,0.0,anxious,0.0,1.0985177076245964,0.7372528314590454
resnet18,3,12,2.384913921356201,0.0,anxious,0.0,-0.5821238284110223,0.7144085764884949
resnet18,3,13,2.653639316558838,0.0,anxious,0.0,1.1941989529559391,0.6869840621948242
resnet18,3,14,2.664668560028076,0.0,anxious,0.0,1.2512819151721724,0.7195816040039062
resnet18,3,15,2.4353461265563965,0.0,anxious,0.0,-0.26799346773902105,0.6699274778366089
resnet18,3,16,2.673520565032959,0.0,anxious,0.0,1.3010522843140557,0.7197282314300537
resnet18,3,17,2.702239990234375,0.0,anxious,0.0,1.4681606523498738,0.7373061180114746
resnet18,3,18,2.636667251586914,0.0,anxious,0.0,1.0247557665992333,0.6989861726760864
resnet18,3,19,2.4081695079803467,0.0,anxious,0.0,-0.4800129646057184,0.7561672925949097
resnet18,3,20,2.453007221221924,0.0,anxious,0.0,-0.18205582553462774,0.724996030330658
resnet18,3,21,2.3818862438201904,0.0,anxious,0.0,-0.6507953172846818,0.7655378580093384
resnet18,3,22,2.350360155105591,0.0,anxious,0.0,-0.8538084390304169,0.7343101501464844
resnet18,3,23,2.482593059539795,0.0,anxious,0.0,0.029997904088949024,0.7379911541938782
resnet18,3,24,2.545267105102539,0.0,anxious,0.0,0.4483611239217979,0.739677369594574
resnet18,3,25,2.6897270679473877,0.0,anxious,0.0,1.4017151793082065,0.7234489917755127
resnet18,3,26,2.7025020122528076,0.0,anxious,0.0,1.464064483321532,0.7130622863769531
resnet18,3,27,2.5720813274383545,0.0,anxious,0.0,0.5896687043581227,0.7130032181739807
resnet18,3,28,2.4598376750946045,0.0,anxious,0.0,-0.16104625843565165,0.7449401021003723
resnet18,3,29,2.530665874481201,0.0,anxious,0.0,0.3137876649878489,0.7382934093475342
resnet18,3,30,2.45035457611084,0.0,anxious,0.0,-0.2278374339420448,0.721843421459198
resnet18,3,31,2.3489699363708496,0.0,anxious,0.0,-0.9080201248765952,0.7417768239974976
resnet18,3,32,2.592604875564575,0.0,anxious,0.0,0.7422629632126184,0.7123464941978455
resnet18,3,33,2.5149736404418945,0.0,anxious,0.0,0.2122589946265065,0.7311007976531982
resnet18,3,34,2.5288503170013428,0.0,anxious,0.0,0.30557008450167744,0.7940051555633545
resnet18,3,35,2.3896000385284424,0.0,anxious,0.0,-0.6474051127741789,0.7106470465660095
resnet18,3,36,2.6110963821411133,0.0,anxious,0.0,0.8725036840352843,0.7436498999595642
resnet18,3,37,2.573085308074951,0.0,anxious,0.0,0.6058524582645678,0.6956568360328674
resnet18,3,38,2.8246989250183105,0.0,anxious,0.0,2.2757700873222966,0.7466440200805664
resnet18,3,39,2.4596049785614014,0.0,anxious,0.0,-0.19836913122310434,0.7280451655387878
resnet18,3,40,2.517533540725708,0.0,anxious,0.0,0.1952411048311447,0.7486961483955383
resnet18,3,41,2.420376777648926,0.0,anxious,0.0,-0.46696996767648136,0.7222662568092346
resnet18,3,42,2.6145806312561035,0.0,anxious,0.0,0.8601225975712108,0.7229786515235901
resnet18,3,43,2.4146835803985596,0.0,anxious,0.0,-0.5121915793070714,0.7623287439346313
resnet18,3,44,2.3274290561676025,0.0,anxious,0.0,-1.102506830341077,0.7504114508628845
resnet18,3,45,2.4706718921661377,0.0,anxious,0.0,-0.11362813941199276,0.7363522052764893
resnet18,3,46,2.270594596862793,0.0,anxious,0.0,-1.477016064107114,0.7431854009628296
resnet18,3,47,2.5897841453552246,0.0,anxious,0.0,0.7174481968066883,0.7321175336837769
resnet18,3,48,2.379668712615967,0.0,anxious,0.0,-0.7286471007291775,0.7880510091781616
resnet18,3,49,2.5516583919525146,0.0,anxious,0.0,0.45966176412863874,0.7510146498680115
resnet18,3,50,2.4230072498321533,0.0,anxious,0.0,-0.43226876287189775,0.7000799179077148
resnet18,3,51,2.831622362136841,0.0,anxious,0.0,2.341407967743451,0.7393496632575989
resnet18,3,52,2.7203476428985596,0.0,anxious,0.0,1.5552422708188345,0.7336459159851074
resnet18,3,53,2.4633772373199463,0.0,anxious,0.0,-0.18415406256652492,0.7598994970321655
resnet18,3,54,2.259472608566284,0.0,anxious,0.0,-1.545176348278872,0.7142505645751953
resnet18,3,55,2.3546764850616455,0.0,anxious,0.0,-0.8937066112565155,0.7192542552947998
resnet18,3,56,2.3567111492156982,0.0,anxious,0.0,-0.8721956764274478,0.7105875611305237
resnet18,3,57,2.450495958328247,0.0,anxious,0.0,-0.2357627958835643,0.7126798629760742
resnet18,3,58,2.4908945560455322,0.0,anxious,0.0,0.038951461596663454,0.7035807967185974
resnet18,3,59,2.645108222961426,0.0,anxious,0.0,1.081780014715837,0.7739423513412476
resnet18,3,60,2.5413215160369873,0.0,anxious,0.0,0.3704517130517985,0.7199425101280212
resnet18,3,61,2.635857343673706,0.0,anxious,0.0,1.0089683145158201,0.7050452828407288
resnet18,3,62,2.5491716861724854,0.0,anxious,0.0,0.4116723759768925,0.7423368692398071
resnet18,3,63,2.738970994949341,0.0,anxious,0.0,1.6864745982536782,0.7196742296218872
resnet18,3,64,2.364302158355713,0.0,anxious,0.0,-0.8636448151210041,0.6897611618041992
resnet18,3,65,2.511262893676758,0.0,anxious,0.0,0.14016857291689958,0.712456226348877
resnet18,3,66,2.6195101737976074,0.0,anxious,0.0,0.8759255268241718,0.7409383058547974
resnet18,3,67,2.65405011177063,0.0,anxious,0.0,1.1011457129856863,0.7138848900794983
resnet18,3,68,2.5594332218170166,0.0,anxious,0.0,0.44843070815040775,0.7045546770095825
resnet18,3,69,2.681391954421997,0.0,anxious,0.0,1.2727406849241394,0.7454296946525574
resnet18,3,70,2.345539093017578,0.0,anxious,0.0,-1.0259015473429571,0.708548903465271
resnet18,3,71,2.5006234645843506,0.0,anxious,0.0,0.03995372996484621,0.7281953692436218
resnet18,3,72,2.335139513015747,0.0,anxious,0.0,-1.0912258924529294,0.7665786743164062
resnet18,3,73,2.5058460235595703,0.0,anxious,0.0,0.08654434003269237,0.761995792388916
resnet18,3,74,2.6227762699127197,0.0,anxious,0.0,0.8895872011605621,0.7096403241157532
resnet18,3,75,2.5892670154571533,0.0,anxious,0.0,0.6522219607103638,0.7554840445518494
resnet18,3,76,2.6789562702178955,0.0,anxious,0.0,1.2602793498710676,0.7480769157409668
resnet18,3,77,2.4595634937286377,0.0,anxious,0.0,-0.2615954194721714,0.7616605758666992
resnet18,3,78,2.4891629219055176,0.0,anxious,0.0,-0.054839625152803856,0.7514790892601013
resnet18,3,79,2.4380178451538086,0.0,anxious,0.0,-0.41098793370937786,0.7282286286354065
resnet18,3,80,2.4360244274139404,0.0,anxious,0.0,-0.42251384565750233,0.7553418278694153
resnet18,3,81,2.5862388610839844,0.0,anxious,0.0,0.6349111219927362,0.7245453000068665
resnet18,3,82,2.687215805053711,0.0,anxious,0.0,1.3321465509674595,0.7427581548690796
resnet18,3,83,2.4667937755584717,0.0,anxious,0.0,-0.2234688493513442,0.7263765335083008
resnet18,3,84,2.690646171569824,0.0,anxious,0.0,1.345922861033083,0.7353806495666504
resnet18,3,85,2.7457566261291504,0.0,anxious,0.0,1.7015355116841882,0.7238978147506714
resnet18,3,86,2.723140001296997,0.0,anxious,0.0,1.5177075257981276,0.7504480481147766
resnet18,3,87,2.5494627952575684,0.0,anxious,0.0,0.3083837420140848,0.750271737575531
resnet18,3,88,2.62084698677063,0.0,anxious,0.0,0.8003786795913425,0.738917887210846
resnet18,3,89,2.64684796333313,0.0,anxious,0.0,0.9727645744182334,0.729995846748352
resnet18,3,90,2.550081968307495,0.0,anxious,0.0,0.2938401136518608,0.7219541668891907
resnet18,3,91,2.5340707302093506,0.0,anxious,0.0,0.1803151377578333,0.7502514719963074
resnet18,3,92,2.348301887512207,0.0,anxious,0.0,-1.1195741388659555,0.7338048219680786
resnet18,3,93,2.546196699142456,0.0,anxious,0.0,0.2754728505554964,0.7084028720855713
resnet18,3,94,2.6128246784210205,0.0,anxious,0.0,0.7420544379686721,0.7453241944313049
resnet18,3,95,2.72301983833313,0.0,anxious,0.0,1.500272356228708,0.7640087604522705
resnet18,3,96,2.5358095169067383,0.0,anxious,0.0,0.17748046947746898,0.7205899357795715
resnet18,3,97,2.6618971824645996,0.0,anxious,0.0,1.0607224285781898,0.7028927206993103
resnet18,3,98,2.652761459350586,0.0,anxious,0.0,0.9861202420874098,0.7120482921600342
resnet18,3,99,2.5420825481414795,0.0,anxious,0.0,0.20015494791483907,0.739892840385437
resnet18,3,100,2.5004332065582275,0.0,anxious,0.0,-0.09615500796817554,0.7324227690696716
resnet18,3,101,2.621462821960449,0.0,anxious,0.0,0.7645164079968405,0.7444867491722107
resnet18,3,102,2.8981387615203857,0.0,anxious,0.0,2.639327992870633,0.7280588150024414
resnet18,3,103,2.7016196250915527,0.0,anxious,0.0,1.2557266688335054,0.7381979823112488
resnet18,3,104,2.606482744216919,0.0,anxious,0.0,0.5917546644185173,0.6957158446311951
resnet18,3,105,2.729527473449707,0.0,anxious,0.0,1.4261041819927003,0.7642897963523865
resnet18,3,106,2.5527100563049316,0.0,anxious,0.0,0.2009245870045877,0.7065138220787048
resnet18,3,107,2.575528144836426,0.0,anxious,0.0,0.3576287881511065,0.7428194880485535
resnet18,3,108,2.4441332817077637,0.0,anxious,0.0,-0.5567734881780176,0.7071672677993774
resnet18,3,109,2.393498182296753,0.0,anxious,0.0,-0.903518567961685,0.7175788283348083
resnet18,3,110,2.5046164989471436,0.0,anxious,0.0,-0.12306480872208053,0.7346027493476868
resnet18,3,111,2.776329755783081,0.0,anxious,0.0,1.756539619367343,0.7565346360206604
resnet18,3,112,2.6807613372802734,0.0,anxious,0.0,1.0778744780919838,0.7226302623748779
resnet18,3,113,2.5272207260131836,0.0,anxious,0.0,0.007290900727268215,0.7349223494529724
resnet18,3,114,2.518049955368042,0.0,anxious,0.0,-0.056687015959617976,0.7336668968200684
resnet18,3,115,2.4512219429016113,0.0,anxious,0.0,-0.5239735931651938,0.694728434085846
resnet18,3,116,2.5374927520751953,0.0,anxious,0.0,0.08539585296224028,0.7318344712257385
resnet18,3,117,2.3962833881378174,0.0,anxious,0.0,-0.9093469864721029,0.7263315916061401
resnet18,3,118,2.583796262741089,0.0,anxious,0.0,0.4213758421962324,0.7342867255210876
resnet18,3,119,2.495117664337158,0.0,anxious,0.0,-0.21063705645303352,0.7084060311317444
resnet18,3,120,2.762394666671753,0.0,anxious,0.0,1.674249419147987,0.7229105830192566
resnet18,3,121,2.5708494186401367,0.0,anxious,0.0,0.31098048944462114,0.7191221117973328
resnet18,3,122,2.406032085418701,0.0,anxious,0.0,-0.858393993452693,0.7084837555885315
resnet18,3,123,2.7046055793762207,0.0,anxious,0.0,1.2599136220048255,0.7180497646331787
resnet18,3,124,2.6191368103027344,0.0,anxious,0.0,0.646006655977831,0.6768463253974915
resnet18,3,125,2.694441556930542,0.0,anxious,0.0,1.1703836725361603,0.7709694504737854
resnet18,3,126,2.5475988388061523,0.0,anxious,0.0,0.12182869014061158,0.7279675006866455
resnet18,3,127,2.4364144802093506,0.0,anxious,0.0,-0.6706685810972145,0.7283725738525391
resnet18,3,128,2.2904293537139893,0.0,anxious,0.0,-1.6873846328109394,0.718860924243927
resnet18,3,129,2.6812925338745117,0.0,anxious,0.0,1.0853065159111475,0.7245867848396301
resnet18,3,130,2.6132099628448486,0.0,anxious,0.0,0.5966237143130162,0.7238112688064575
resnet18,3,131,2.5233535766601562,0.0,anxious,0.0,-0.044818648181555634,0.694666862487793
resnet18,3,132,2.4264135360717773,0.0,anxious,0.0,-0.7348481765413227,0.7283074855804443
resnet18,3,133,2.384145736694336,0.0,anxious,0.0,-1.0282195602669921,0.739499032497406
resnet18,3,134,2.6757149696350098,0.0,anxious,0.0,1.0572915401222145,0.7261717915534973
resnet18,3,135,2.403977155685425,0.0,anxious,0.0,-0.8877448567701308,0.7697571516036987
resnet18,3,136,2.638770341873169,0.0,anxious,0.0,0.7950330828487323,0.7324954271316528
resnet18,3,137,2.451079845428467,0.0,anxious,0.0,-0.5542441385071144,0.7265903353691101
resnet18,3,138,2.471038818359375,0.0,anxious,0.0,-0.4074783887048762,0.7259326577186584
resnet18,3,139,2.5342912673950195,0.0,anxious,0.0,0.0517178162408381,0.7338730096817017
resnet18,3,140,2.450505256652832,0.0,anxious,0.0,-0.5562811063299163,0.7382102012634277
resnet18,3,141,2.457881212234497,0.0,anxious,0.0,-0.49910610977024045,0.7367244958877563
resnet18,3,142,2.431731939315796,0.0,anxious,0.0,-0.6863073656931359,0.7624366283416748
resnet18,3,143,2.404386281967163,0.0,anxious,0.0,-0.8800517756919372,0.73566734790802
resnet18,3,144,2.714674472808838,0.0,anxious,0.0,1.389662446719104,0.709273636341095
resnet18,3,145,2.5932178497314453,0.0,anxious,0.0,0.49425593579533017,0.7624591588973999
resnet18,3,146,2.5100557804107666,0.0,anxious,0.0,-0.11843556330658374,0.7176933884620667
resnet18,3,147,2.5469908714294434,0.0,anxious,0.0,0.15450629787261155,0.7144684791564941
resnet18,3,148,2.584902763366699,0.0,anxious,0.0,0.43426640385810633,0.7304540276527405
resnet18,3,149,2.4250009059906006,0.0,anxious,0.0,-0.7555373976679322,0.7706670761108398
resnet18,3,150,2.641550064086914,0.0,anxious,0.0,0.8598344825529595,0.7166351079940796
resnet18,3,151,2.5604610443115234,0.0,anxious,0.0,0.24997977328692902,0.7109248042106628
resnet18,3,152,2.529195547103882,0.0,anxious,0.0,0.014174180293830751,0.7213371992111206
resnet18,3,153,2.5631065368652344,0.0,anxious,0.0,0.26968528573606276,0.7491343021392822
resnet18,3,154,2.728367567062378,0.0,anxious,0.0,1.5029149389406156,0.7498469948768616
resnet18,3,155,2.633960008621216,0.0,anxious,0.0,0.7824017303952175,0.7120393514633179
resnet18,3,156,2.424879312515259,0.0,anxious,0.0,-0.7957483451733501,0.7379013299942017
resnet18,3,0,2.4087796211242676,0.0,anxious,0.0,-0.9096118600811672,0.7530418634414673
resnet18,3,1,2.538374423980713,0.0,anxious,0.0,0.0749327996312693,0.7098293900489807
resnet18,3,2,2.5294713973999023,0.0,anxious,0.0,0.006895831258598093,0.724523663520813
resnet18,3,3,2.460106372833252,0.0,anxious,0.0,-0.5222421210278254,0.7242944240570068
resnet18,3,4,2.629164457321167,0.0,anxious,0.0,0.7740630662309546,0.7452327609062195
resnet18,3,5,2.564976453781128,0.0,anxious,0.0,0.2770096331538287,0.7433236241340637
resnet18,3,6,2.645972728729248,0.0,anxious,0.0,0.8970657771341335,0.713191032409668
resnet18,3,7,2.4492404460906982,0.0,anxious,0.0,-0.6259481282057605,0.699729323387146
resnet18,3,8,2.4768519401550293,0.0,anxious,0.0,-0.40851761059432007,0.7153937816619873
resnet18,3,9,2.5383269786834717,0.0,anxious,0.0,0.07187647292951094,0.7288594245910645
resnet18,3,10,2.651510238647461,0.0,anxious,0.0,0.9522817902909825,0.7055492401123047
resnet18,3,11,2.5587918758392334,0.0,anxious,0.0,0.22203866406158695,0.712913990020752
resnet18,3,12,2.572352409362793,0.0,anxious,0.0,0.32735398906937785,0.7376497983932495
resnet18,3,13,2.6765363216400146,0.0,anxious,0.0,1.1409232577664545,0.7423631548881531
resnet18,3,14,2.43213152885437,0.0,anxious,0.0,-0.7893732082487322,0.7289580702781677
resnet18,3,15,2.4129276275634766,0.0,anxious,0.0,-0.9330326121207014,0.7556708455085754
resnet18,3,16,2.56351637840271,0.0,anxious,0.0,0.2619307245675975,0.7437045574188232
resnet18,3,17,2.3933019638061523,0.0,anxious,0.0,-1.0847710213207873,0.742469310760498
resnet18,3,18,2.579874277114868,0.0,anxious,0.0,0.40076219815384684,0.7594881057739258
resnet18,3,19,2.258537769317627,0.0,anxious,0.0,-2.1129718540207008,0.738264262676239
resnet18,3,20,2.600482702255249,0.0,anxious,0.0,0.5733221837317828,0.7270312905311584
resnet18,3,21,2.476963996887207,0.0,anxious,0.0,-0.3993744202433388,0.7612399458885193
resnet18,3,22,2.536414384841919,0.0,anxious,0.0,0.07153931396652498,0.7475466132164001
resnet18,3,23,2.380093574523926,0.0,anxious,0.0,-1.1600901734920466,0.7229758501052856
resnet18,3,24,2.4793753623962402,0.0,anxious,0.0,-0.36839274923219,0.7585704326629639
resnet18,3,25,2.7253823280334473,0.0,anxious,0.0,1.5689494377739426,0.7218894362449646
resnet18,3,26,2.456021785736084,0.0,anxious,0.0,-0.5629349500967552,0.7346596121788025
resnet18,3,27,2.526845693588257,0.0,anxious,0.0,0.0005221090598068637,0.7231844067573547
resnet18,3,28,2.5526678562164307,0.0,anxious,0.0,0.2059113648331944,0.7572532296180725
resnet18,3,29,2.846118927001953,0.0,anxious,0.0,2.4716354658427355,0.7489673495292664
resnet18,3,30,2.5138440132141113,0.0,anxious,0.0,-0.12755772242660335,0.7751938700675964
resnet18,3,31,2.49920392036438,0.0,anxious,0.0,-0.24138835011401497,0.7116239070892334
resnet18,3,32,2.5964577198028564,0.0,anxious,0.0,0.5236018635676973,0.7313549518585205
resnet18,3,33,2.4986062049865723,0.0,anxious,0.0,-0.250956319259804,0.746351420879364
resnet18,3,34,2.431405544281006,0.0,anxious,0.0,-0.7800064851307599,0.7286058068275452
resnet18,3,35,2.708320140838623,0.0,anxious,0.0,1.4091086496753957,0.7332277894020081
resnet18,3,36,2.4183034896850586,0.0,anxious,0.0,-0.8864270226994089,0.758726179599762
resnet18,3,37,2.46822452545166,0.0,anxious,0.0,-0.4864590006425108,0.7170384526252747
resnet18,3,38,2.5269598960876465,0.0,anxious,0.0,-0.017550120888132896,0.7304615378379822
resnet18,3,39,2.3885982036590576,0.0,anxious,0.0,-1.1148574343683304,0.721447765827179
resnet18,3,40,2.480118989944458,0.0,anxious,0.0,-0.37938301443989125,0.7218666672706604
resnet18,3,41,2.5356380939483643,0.0,anxious,0.0,0.06703049019130838,0.707248866558075
resnet18,3,42,2.598684310913086,0.0,anxious,0.0,0.5730618989244812,0.7512166500091553
resnet18,3,43,2.39571475982666,0.0,anxious,0.0,-1.0625166168380726,0.7522495985031128
resnet18,3,44,2.6667776107788086,0.0,anxious,0.0,1.1227721124936338,0.7305142283439636
resnet18,3,45,2.4387922286987305,0.0,anxious,0.0,-0.7181051933541935,0.7368746399879456
resnet18,3,46,2.7305703163146973,0.0,anxious,0.0,1.620675739090585,0.7627100348472595
resnet18,3,47,2.680858850479126,0.0,anxious,0.0,1.2054554271051159,0.7438405752182007
resnet18,3,48,2.4577250480651855,0.0,anxious,0.0,-0.5830364872893656,0.7706807255744934
resnet18,3,49,2.761359453201294,0.0,anxious,0.0,1.823717588121744,0.7189163565635681
resnet18,3,50,2.5709125995635986,0.0,anxious,0.0,0.30522952441176143,0.7344090938568115
resnet18,3,51,2.51823091506958,0.0,anxious,0.0,-0.11567867268137215,0.7312860488891602
resnet18,3,52,2.445735216140747,0.0,anxious,0.0,-0.6934148135040836,0.714687705039978
resnet18,3,53,2.7645373344421387,0.0,anxious,0.0,1.8355349013943423,0.7241387367248535
resnet18,3,54,2.527557611465454,0.0,anxious,0.0,-0.05166158326126709,0.6891537308692932
resnet18,3,55,2.4148201942443848,0.0,anxious,0.0,-0.9450544794636554,0.7282553315162659
resnet18,3,56,2.6640360355377197,0.0,anxious,0.0,1.0399710414790573,0.7494567036628723
resnet18,3,57,2.598848342895508,0.0,anxious,0.0,0.5148189654713625,0.7243103981018066
resnet18,3,58,2.850701332092285,0.0,anxious,0.0,2.448908371427434,0.7584211826324463
resnet18,3,59,2.396825075149536,0.0,anxious,0.0,-1.0927812739771618,0.7336487174034119
